"unique_ter_id","transect","nvisits","sp_name","sp_english","sp_code","pop_den","imperv","tcd","light","noise","veg_pca1","veg_pca2","ndvi","glcm","glcm_hmg"
"BE5_T_8_Copalu","be5",3,"Columba palumbus","Common Wood Pigeon","Copalu",93.7242967094062,39.0381666588783,24.45,18.5548191070557,71.8587577056885,-695.558781353328,572.869264042974,0.29254725538718,0.65735468775034,0.449477387443185
"BE5_T_8_Pipica","be5",1,"Pica pica","Eurasian Magpie","Pipica",223.619473449886,39.9109161555767,31.71,15.1514727592468,61.357880897522,-548.271844842434,814.104746098518,0.258312499333988,0.637615624070168,0.392339804731309
"BE5_T_8_Tumeru","be5",8,"Turdus merula","Common Blackbird","Tumeru",116.454432992265,45.1295343923569,21.7,21.2822113037109,67.2116583251953,-702.471794062853,402.748646733463,0.302497151850912,0.666295311748981,0.435073876641691
"BE5_T_9_Copalu","be5",4,"Columba palumbus","Common Wood Pigeon","Copalu",10.253600132186,86.8822605895996,0.5,22.3349756622314,71.9518972015381,2620.2469376874,1749.98751966476,0.0845247568267223,0.527795312702656,0.50015009175986
"BE5_T_9_Pipica","be5",1,"Pica pica","Eurasian Magpie","Pipica",110.102868713439,96.4930252456665,0.94,21.0304307937622,73.7727249908447,548.632561049461,2986.34055145264,-0.0398123216469503,0.440843750089407,0.661493328586221
"BE5_T_9_Tumeru","be5",3,"Turdus merula","Common Blackbird","Tumeru",42.1177577056224,55.1928183364868,12.26,18.5548191070557,71.4205693054199,-0.564736216068268,830.05517408371,0.247042105383152,0.629253125488758,0.501989889591932
"BE6_T_10_Copalu","be6",4,"Columba palumbus","Common Wood Pigeon","Copalu",0,83.609609413147,5.82,17.0501579284668,65.2790520095825,1501.43140807152,2266.87675091922,0.035402469978435,0.502398437857628,0.544521352835
"BE6_T_10_Pacaer","be6",3,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",62.2183445738629,47.7588501536846,29.43,20.8537750244141,71.5914518356323,-287.63834092617,367.830858588219,0.305897512592128,0.664457812458277,0.48871774751693
"BE6_T_10_Pamajo","be6",2,"Parus major","Great Tit","Pamajo",122.103685133159,57.1118715810776,14.37,13.3029403686523,57.0416429901123,-985.494842495918,872.555760157108,0.286990691721267,0.666578125357628,0.375235587246716
"BE6_T_10_Tumeru","be6",4,"Turdus merula","Common Blackbird","Tumeru",35.6435679662973,59.6881598138809,20.99,17.5176429748535,73.1065781402588,-473.963756535202,1118.96795317888,0.22783948466822,0.61242031365633,0.488936828747392
"BE6_T_11_Pacaer","be6",4,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",107.907893513329,22.9223241450638,43.46,19.8529354095459,65.3595765686035,-754.570457487106,-184.23785338521,0.405077512045391,0.726482811272144,0.426787078157067
"BE6_T_11_Pamajo","be6",2,"Parus major","Great Tit","Pamajo",3.32393505563959,88.8959166717529,0,16.3489303588867,61.4898696899414,2035.87973743036,2345.08018108368,0.0330305533782212,0.492695313543081,0.53070665165782
"BE6_T_11_Tumeru","be6",4,"Turdus merula","Common Blackbird","Tumeru",124.060455307364,19.8699343723059,31.19,17.4485321044922,60.6371408462524,-481.761344217062,-695.832246806026,0.42737560057707,0.743117188364267,0.434830284081399
"BE6_T_12_Pacaer","be6",4,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",102.918499231339,33.0060358136892,30.1,17.5176429748535,61.0720211791992,-124.214815234952,-85.9223362565041,0.348868590719649,0.696246874928474,0.415859037786722
"BE6_T_12_Pamajo","be6",1,"Parus major","Great Tit","Pamajo",0,47.3795557594299,6,15.8909687042236,65.0705016326904,-287.270598502755,673.775962549448,0.258722164080245,0.626179688051343,0.539050171039999
"BE6_T_12_Tumeru","be6",4,"Turdus merula","Common Blackbird","Tumeru",181.435997404158,38.5134003019333,20.29,17.3448657989502,58.5898502731323,-395.922878339589,364.271295502186,0.322970019672939,0.690821874216199,0.398872753791511
"BE6_T_13_Pacaer","be6",3,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",93.7866194341332,33.2206661456823,27.25,17.5176429748535,61.7249349975586,-681.031684128344,-208.358605983257,0.379974114803626,0.715135937482119,0.423394115529954
"BE6_T_13_Pamajo","be6",2,"Parus major","Great Tit","Pamajo",0,85.2825444412231,0,17.5176429748535,64.6407558822632,816.523584506512,2539.54780628204,0.0203792991102546,0.481348437443376,0.513004158660769
"BE6_T_13_Tumeru","be6",2,"Turdus merula","Common Blackbird","Tumeru",119.821946347598,67.8983449286223,13.59,13.3029403686523,54.4853065872192,131.184842258692,1372.47949655533,0.186822944005762,0.586401561051607,0.417146129291505
"BE6_T_14_Pacaer","be6",2,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",93.7866194341332,33.2206661456823,27.25,17.5176429748535,61.7249349975586,-681.031684128344,-208.358605983257,0.379974114803626,0.715135937482119,0.423394115529954
"BE6_T_14_Pamajo","be6",2,"Parus major","Great Tit","Pamajo",93.7866194341332,33.2206661456823,27.25,17.5176429748535,61.7249349975586,-681.031684128344,-208.358605983257,0.379974114803626,0.715135937482119,0.423394115529954
"BE6_T_14_Tumeru","be6",4,"Turdus merula","Common Blackbird","Tumeru",1.66915892157704,79.5445328330994,0.9,17.4196224212646,62.1816050720215,1125.0254016757,1976.00224786282,0.0759158209337329,0.521439062729478,0.523926120139658
"BE6_T_15_Pacaer","be6",2,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",124.060455307364,19.8699343723059,31.19,17.4485321044922,60.6371408462524,-481.761344217062,-695.832246806026,0.42737560057707,0.743117188364267,0.434830284081399
"BE6_T_15_Pamajo","be6",1,"Parus major","Great Tit","Pamajo",156.567210547626,27.166758825779,34.04,15.007488155365,53.3753791427612,-519.6186725986,-300.845494692326,0.390249657222303,0.727059374377131,0.433254528008401
"BE6_T_15_Tumeru","be6",3,"Turdus merula","Common Blackbird","Tumeru",0,95.9522649765015,0,17.0501579284668,59.5548196792603,4838.89854228973,2882.18273864746,-0.0466253691886959,0.447799999937415,0.584395230785012
"BE6_T_16_Pacaer","be6",1,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",181.435997404158,38.5134003019333,20.29,17.3448657989502,58.5898502731323,-395.922878339589,364.271295502186,0.322970019672939,0.690821874216199,0.398872753791511
"BE6_T_16_Tumeru","be6",4,"Turdus merula","Common Blackbird","Tumeru",0,47.3795557594299,6,15.8909687042236,65.0705016326904,-287.270598502755,673.775962549448,0.258722164080245,0.626179688051343,0.539050171039999
"BE6_T_17_Pacaer","be6",3,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",0,92.8430246353149,0.51,17.5176429748535,65.9980250930786,1421.54805019975,2539.6088558197,-0.00656558645375298,0.461765625402331,0.587112812623382
"BE6_T_18_Pacaer","be6",3,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",1.79235497291666,75.2025587654114,0.92,16.3489303588867,65.3028224945068,1290.55634412825,1428.77414264202,0.135111194102719,0.559535938054323,0.588989666551352
"BE6_T_19_Pacaer","be6",1,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",1.66915892157704,79.5445328330994,0.9,17.4196224212646,62.1816050720215,1125.0254016757,1976.00224786282,0.0759158209337329,0.521439062729478,0.523926120139658
"BE6_T_1_Cacard","be6",7,"Carduelis carduelis","European Goldfinch","Cacard",1.79235497291666,75.2025587654114,0.92,16.3489303588867,65.3028224945068,1290.55634412825,1428.77414264202,0.135111194102719,0.559535938054323,0.588989666551352
"BE6_T_1_Cebrac","be6",2,"Certhia brachydactyla","Short-toed treecreeper","Cebrac",103.523801721632,9.0498093226552,67.87,15.2051315307617,52.8452006530762,-469.172270945907,-1398.71729277611,0.489989341451437,0.784582812786102,0.633012562282383
"BE6_T_1_Chchlo","be6",2,"Chloris chloris","European greenfinch","Chchlo",0,50.4728963661194,11.83,16.8255067443848,66.0261141204834,1169.1886652559,1041.23656046331,0.188410579634365,0.598365625813603,0.624189079925418
"BE6_T_1_Cocorn","be6",4,"Corvus corone","Hooded Crow","Cocorn",103.523801721632,9.0498093226552,67.87,15.2051315307617,52.8452006530762,-469.172270945907,-1398.71729277611,0.489989341451437,0.784582812786102,0.633012562282383
"BE6_T_1_Colivi","be6",3,"Columba livia","Feral pigeons","Colivi",66.0856190249324,83.477351398468,4.04,15.2051315307617,57.5433047485352,-19.798064507246,2560.86898622513,0.031817424907349,0.485575000420213,0.61757392629981
"BE6_T_1_Copalu","be6",5,"Columba palumbus","Common Wood Pigeon","Copalu",166.591942444444,15.2820709523559,41.17,15.5522428512573,53.4865000915527,-471.018429663777,-557.647661224008,0.429814049405977,0.74857812449336,0.497613001093268
"BE6_T_1_Demajo","be6",3,"Dendrocopos major","Great Spotted Woodpecker","Demajo",107.907893513329,22.9223241450638,43.46,19.8529354095459,65.3595765686035,-754.570457487106,-184.23785338521,0.405077512045391,0.726482811272144,0.426787078157067
"BE6_T_1_Deurbi","be6",1,"Delichon urbicum","Common House Martin","Deurbi",3.32393505563959,88.8959166717529,0,16.3489303588867,61.4898696899414,2035.87973743036,2345.08018108368,0.0330305533782212,0.492695313543081,0.53070665165782
"BE6_T_1_Errube","be6",2,"Erithacus rubecula","European Robin","Errube",79.1309485491365,31.5928671562672,40.51,15.5522428512573,51.5294550704956,-485.271973956823,-62.527619099617,0.346920597744174,0.702779688313603,0.553595196641982
"BE6_T_1_Fatinn","be6",2,"Falco tinnunculus","Common Kestrel","Fatinn",0,80.0864106750488,3.36,19.8529354095459,60.9156957244873,-401.63570785284,2524.70937907696,0.0538741491208202,0.501043749898672,0.460003133378923
"BE6_T_1_Frcoel","be6",2,"Fringilla coelebs","Common Chaffinch","Frcoel",103.523801721632,9.0498093226552,67.87,15.2051315307617,52.8452006530762,-469.172270945907,-1398.71729277611,0.489989341451437,0.784582812786102,0.633012562282383
"BE6_T_1_Pacaer","be6",3,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",88.5928373932838,91.0516898727417,0.36,18.6762447357178,66.8882887649536,473.050616638064,2227.21321813107,0.0434001557080046,0.495990625545382,0.531392580494285
"BE6_T_1_Pamajo","be6",3,"Parus major","Great Tit","Pamajo",79.1309485491365,31.5928671562672,40.51,15.5522428512573,51.5294550704956,-485.271973956823,-62.527619099617,0.346920597744174,0.702779688313603,0.553595196641982
"BE6_T_1_Phochr","be6",2,"Phoenicurus ochruros","Black Redstart","Phochr",0,77.6718919372559,2.98,15.8909687042236,65.2365705871582,-820.378533184528,2321.67388579845,0.0406081526394701,0.505837500840425,0.477958566881716
"BE6_T_1_Phphoe","be6",3,"Phoenicurus phoenicurus","Common Redstart","Phphoe",4.64435732364655,23.740075353682,19.84,12.7161169052124,52.6746818161011,-282.661634117365,-177.168809740692,0.362324294363607,0.6989015622437,0.471258055567741
"BE6_T_1_Pipica","be6",4,"Pica pica","Eurasian Magpie","Pipica",166.591942444444,15.2820709523559,41.17,15.5522428512573,53.4865000915527,-471.018429663777,-557.647661224008,0.429814049405977,0.74857812449336,0.497613001093268
"BE6_T_1_Piviri","be6",1,"Picus viridis","European green woodpecker","Piviri",0,39.4493095014989,39.23,16.4885299682617,74.4341338348389,-405.847910367399,671.938475198746,0.285120438766899,0.654264062941074,0.419954581484199
"BE6_T_1_Seseri","be6",3,"Serinus serinus","European Serin","Seseri",161.432932659984,49.4944256591797,16,12.7161169052124,51.822809715271,-644.073249678612,806.09838499546,0.273606070084788,0.647210938483477,0.429332884885371
"BE6_T_1_Stvulg","be6",5,"Sturnus vulgaris","Common Starling","Stvulg",166.591942444444,15.2820709523559,41.17,15.5522428512573,53.4865000915527,-471.018429663777,-557.647661224008,0.429814049405977,0.74857812449336,0.497613001093268
"BE6_T_1_Syatri","be6",3,"Sylvia atricapilla","Eurasian Blackcap","Syatri",118.098673947155,50.0731702268124,17.63,15.2051315307617,49.3914266967773,6.07642831921577,916.361155481339,0.231690063407441,0.620048437193036,0.462722869813442
"BE6_T_1_Sycurr","be6",2,"Sylvia curruca","Lesser whitethroat","Sycurr",124.686501245946,54.2790795230866,9.55,13.2286977767944,51.0413802719116,-694.451080503613,999.164100899696,0.261892449325242,0.641443751826882,0.396347257606685
"BE6_T_1_Trtrog","be6",2,"Troglodytes troglodytes","Eurasian wren","Trtrog",79.1309485491365,31.5928671562672,40.51,15.5522428512573,51.5294550704956,-485.271973956823,-62.527619099617,0.346920597744174,0.702779688313603,0.553595196641982
"BE6_T_1_Tumeru","be6",4,"Turdus merula","Common Blackbird","Tumeru",79.1309485491365,31.5928671562672,40.51,15.5522428512573,51.5294550704956,-485.271973956823,-62.527619099617,0.346920597744174,0.702779688313603,0.553595196641982
"BE6_T_1_Tuphil","be6",1,"Turdus philomelos","Song Thrush","Tuphil",0,39.4493095014989,39.23,16.4885299682617,74.4341338348389,-405.847910367399,671.938475198746,0.285120438766899,0.654264062941074,0.419954581484199
"BE6_T_20_Pacaer","be6",1,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",124.752818500623,21.6788058948517,35.28,19.8529354095459,56.4347024154663,-931.529311206341,-128.887793225795,0.396750528075499,0.72871718749404,0.431193799637258
"BE6_T_21_Pacaer","be6",2,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",158.911949805915,42.4850748991966,13.27,11.520094871521,51.2409960174561,-92.530035431385,619.393542432785,0.282304923363263,0.653056250363588,0.399802025295794
"BE6_T_22_Pacaer","be6",2,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",122.103685133159,57.1118715810776,14.37,13.3029403686523,57.0416429901123,-985.494842495918,872.555760157108,0.286990691721267,0.666578125357628,0.375235587246716
"BE6_T_2_Cebrac","be6",3,"Certhia brachydactyla","Short-toed treecreeper","Cebrac",93.7866194341332,33.2206661456823,27.25,17.5176429748535,61.7249349975586,-681.031684128344,-208.358605983257,0.379974114803626,0.715135937482119,0.423394115529954
"BE6_T_2_Chchlo","be6",3,"Chloris chloris","European greenfinch","Chchlo",132.060785464942,29.9476748168468,31.06,12.7161169052124,53.3608015441895,-1174.80875472069,421.630313917696,0.347211948084587,0.698325001299381,0.473196777142584
"BE6_T_2_Cocorn","be6",4,"Corvus corone","Hooded Crow","Cocorn",4.64435732364655,23.740075353682,19.84,12.7161169052124,52.6746818161011,-282.661634117365,-177.168809740692,0.362324294363607,0.6989015622437,0.471258055567741
"BE6_T_2_Colivi","be6",4,"Columba livia","Feral pigeons","Colivi",66.0856190249324,83.477351398468,4.04,15.2051315307617,57.5433047485352,-19.798064507246,2560.86898622513,0.031817424907349,0.485575000420213,0.61757392629981
"BE6_T_2_Copalu","be6",7,"Columba palumbus","Common Wood Pigeon","Copalu",124.686501245946,54.2790795230866,9.55,13.2286977767944,51.0413802719116,-694.451080503613,999.164100899696,0.261892449325242,0.641443751826882,0.396347257606685
"BE6_T_2_Errube","be6",3,"Erithacus rubecula","European Robin","Errube",124.752818500623,21.6788058948517,35.28,19.8529354095459,56.4347024154663,-931.529311206341,-128.887793225795,0.396750528075499,0.72871718749404,0.431193799637258
"BE6_T_2_Frcoel","be6",3,"Fringilla coelebs","Common Chaffinch","Frcoel",107.324840955436,33.0778268575668,23.69,13.2286977767944,55.858956413269,-718.290189893246,615.105960880667,0.302561964238412,0.66599687486887,0.437147056795657
"BE6_T_2_Pacaer","be6",1,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",61.5080936979502,59.3238340437412,18.76,15.007488155365,57.2989691543579,15.3906984326243,1438.41737103224,0.176888496684169,0.581073436662555,0.505662317015231
"BE6_T_2_Pamajo","be6",4,"Parus major","Great Tit","Pamajo",103.523801721632,9.0498093226552,67.87,15.2051315307617,52.8452006530762,-469.172270945907,-1398.71729277611,0.489989341451437,0.784582812786102,0.633012562282383
"BE6_T_2_Phochr","be6",5,"Phoenicurus ochruros","Black Redstart","Phochr",0,95.9522649765015,0,17.0501579284668,59.5548196792603,4838.89854228973,2882.18273864746,-0.0466253691886959,0.447799999937415,0.584395230785012
"BE6_T_2_Phphoe","be6",3,"Phoenicurus phoenicurus","Common Redstart","Phphoe",144.953665673733,37.1693917500973,23.38,11.520094871521,53.0693976593018,-851.830317180157,607.411673965529,0.318401530969277,0.68339218750596,0.410348428413272
"BE6_T_2_Pipica","be6",3,"Pica pica","Eurasian Magpie","Pipica",132.060785464942,29.9476748168468,31.06,12.7161169052124,53.3608015441895,-1174.80875472069,421.630313917696,0.347211948084587,0.698325001299381,0.473196777142584
"BE6_T_2_Seseri","be6",3,"Serinus serinus","European Serin","Seseri",0,83.609609413147,5.82,17.0501579284668,65.2790520095825,1501.43140807152,2266.87675091922,0.035402469978435,0.502398437857628,0.544521352835
"BE6_T_2_Stvulg","be6",2,"Sturnus vulgaris","Common Starling","Stvulg",79.1309485491365,31.5928671562672,40.51,15.5522428512573,51.5294550704956,-485.271973956823,-62.527619099617,0.346920597744174,0.702779688313603,0.553595196641982
"BE6_T_2_Syatri","be6",2,"Sylvia atricapilla","Eurasian Blackcap","Syatri",103.523801721632,9.0498093226552,67.87,15.2051315307617,52.8452006530762,-469.172270945907,-1398.71729277611,0.489989341451437,0.784582812786102,0.633012562282383
"BE6_T_2_Tumeru","be6",5,"Turdus merula","Common Blackbird","Tumeru",103.523801721632,9.0498093226552,67.87,15.2051315307617,52.8452006530762,-469.172270945907,-1398.71729277611,0.489989341451437,0.784582812786102,0.633012562282383
"BE6_T_3_Cebrac","be6",2,"Certhia brachydactyla","Short-toed treecreeper","Cebrac",126.808408096433,23.6758527896553,42.79,17.3448657989502,62.3330544662476,-686.652787450552,-477.270185701847,0.42361289238208,0.747443750053644,0.471784084588289
"BE6_T_3_Cocorn","be6",5,"Corvus corone","Hooded Crow","Cocorn",132.060785464942,29.9476748168468,31.06,12.7161169052124,53.3608015441895,-1174.80875472069,421.630313917696,0.347211948084587,0.698325001299381,0.473196777142584
"BE6_T_3_Colivi","be6",3,"Columba livia","Feral pigeons","Colivi",66.0856190249324,83.477351398468,4.04,15.2051315307617,57.5433047485352,-19.798064507246,2560.86898622513,0.031817424907349,0.485575000420213,0.61757392629981
"BE6_T_3_Copalu","be6",4,"Columba palumbus","Common Wood Pigeon","Copalu",75.0365701708943,41.6383855640888,27.67,11.520094871521,50.9508015823364,-1146.08234931946,417.877864921093,0.3277943857215,0.679232811704278,0.436926312595606
"BE6_T_3_Errube","be6",3,"Erithacus rubecula","European Robin","Errube",139.243830919266,47.6855415654182,7.32,12.2332330703735,53.820920791626,-209.240678952634,140.997209937572,0.336043456428451,0.6858734382689,0.395640136413276
"BE6_T_3_Frcoel","be6",3,"Fringilla coelebs","Common Chaffinch","Frcoel",62.2183445738629,47.7588501536846,29.43,20.8537750244141,71.5914518356323,-287.63834092617,367.830858588219,0.305897512592128,0.664457812458277,0.48871774751693
